QM9_index n(H) n(C) n(N) n(O) n(F) RI-CCSD(T)/aug-cc-pVTZ RI-MP2/aug-cc-pVQZ RI-MP2/aug-cc-pVTZ CCSD(T)/aug-cc-pVQZ_additive_scheme E(HF/cc-pVDZ) U0(QM9) zpve(QM9) dE_CCSD(T)/aug-cc-pVQZ_additive_scheme dE_HF/cc-pVDZ dE_QM9 dE_0DNN_ls_onQM9 PML_QC_DFT_correction dE_PML_QC_DFT PML_QC_CCSD_correction dE_PML_QC_CCSD
5561 5 4 1 3 0 -435.352586 -435.483556 -435.262532 -435.573610 -433.419467 -435.758507 0.096129 -2.192414 -1.409285 -2.188585 -2.185857 -0.001431 -2.187288 -0.004714 -2.190572
5562 9 6 1 1 0 nan -363.665165 nan nan -361.764020 -363.897350 0.142855 nan -1.967967 -2.808676 -2.804730 -0.004262 -2.808992 -0.010374 -2.815105
5563 8 6 0 2 0 nan -383.517248 nan nan -381.583037 -383.767174 0.130151 nan -1.885211 -2.685351 -2.679798 -0.006334 -2.686133 -0.015730 -2.695528
5564 8 5 2 1 0 nan -379.719924 nan nan -377.777374 -379.961766 0.131989 nan -1.776030 -2.625410 -2.624874 -0.002385 -2.627259 0.000004 -2.624871
5565 7 5 1 2 0 -399.468813 -399.572660 -399.367226 -399.674247 -397.597239 -399.832699 0.119401 -2.505832 -1.694121 -2.503310 -2.500789 -0.002513 -2.503302 -0.004596 -2.505385
5566 11 7 1 0 0 nan -327.758417 nan nan -325.946138 -327.977893 0.166002 nan -2.257150 -3.129627 -3.124009 -0.005531 -3.129540 -0.010287 -3.134296
5567 10 6 2 0 0 nan -343.812448 nan nan -341.957493 -344.040825 0.154896 nan -2.063213 -2.944637 -2.942153 -0.003163 -2.945316 0.000835 -2.941318
5568 10 7 0 1 0 nan -347.611321 nan nan -345.765807 -347.848779 0.153648 nan -2.175046 -3.007714 -2.999729 -0.008713 -3.008442 -0.017515 -3.017244
5569 9 6 1 1 0 nan -363.667046 nan nan -361.778889 -363.913102 0.142485 nan -1.982836 -2.824058 -2.819600 -0.003858 -2.823458 -0.004736 -2.824336
5570 10 6 2 0 0 nan -343.801157 nan nan -341.940421 -344.023049 0.155203 nan -2.046142 -2.927168 -2.925082 -0.002419 -2.927500 -0.005668 -2.930750
5571 9 6 1 1 0 nan -363.654367 nan nan -361.760555 -363.894761 0.142694 nan -1.964502 -2.805926 -2.801266 -0.005963 -2.807228 -0.011234 -2.812499
5572 8 5 2 1 0 nan -379.708050 nan nan -377.769936 -379.957675 0.131449 nan -1.768591 -2.620779 -2.617436 -0.002846 -2.620282 0.000170 -2.617265
5573 9 6 1 1 0 nan -363.665537 nan nan -361.768353 -363.901127 0.142367 nan -1.972300 -2.811965 -2.809064 -0.004411 -2.813475 -0.010954 -2.820018
5574 8 5 2 1 0 nan -379.717953 nan nan -377.776758 -379.962322 0.131299 nan -1.775413 -2.625276 -2.624258 -0.001177 -2.625435 0.000217 -2.624041
5575 10 6 2 0 0 nan -343.787148 nan nan -341.926066 -344.013976 0.154791 nan -2.031786 -2.917683 -2.910726 -0.006951 -2.917677 -0.003315 -2.914042
5576 9 5 3 0 0 nan -359.843315 nan nan -357.940162 -360.079810 0.143466 nan -1.840591 -2.735376 -2.731612 -0.004335 -2.735947 0.006816 -2.724796
5577 9 6 1 1 0 nan -363.638982 nan nan -361.744838 -363.884746 0.142240 nan -1.948785 -2.795457 -2.785549 -0.009836 -2.795385 -0.010659 -2.796208
5578 8 5 2 1 0 nan -379.696638 nan nan -377.761061 -379.951748 0.131029 nan -1.759716 -2.614432 -2.608561 -0.006628 -2.615188 0.004091 -2.604470
5579 8 4 4 0 0 nan -375.885255 nan nan -373.933532 -376.123895 0.133162 nan -1.628669 -2.532341 -2.531771 -0.002789 -2.534560 0.011773 -2.519997
5580 8 5 2 1 0 nan -379.684454 nan nan -377.742179 -379.932806 0.131791 nan -1.740834 -2.596252 -2.589679 -0.008848 -2.598527 -0.004917 -2.594596
5581 7 4 3 1 0 nan nan nan nan -393.756694 -395.998695 0.120570 nan -1.550057 -2.414104 -2.410983 -0.005845 -2.416828 0.006813 -2.404170
5582 8 5 2 1 0 nan -379.697324 nan nan -377.754233 -379.939492 0.131982 nan -1.752889 -2.603129 -2.601733 -0.004841 -2.606574 -0.003635 -2.605369
5583 7 4 3 1 0 nan -395.752346 nan nan -393.764811 -396.002866 0.120831 nan -1.558175 -2.418536 -2.419100 -0.003738 -2.422838 0.005488 -2.413612
5584 7 5 1 2 0 -399.441879 -399.546247 -399.340589 -399.647538 -397.566081 -399.807066 0.118963 -2.479123 -1.662963 -2.477239 -2.469631 -0.009263 -2.478894 -0.010894 -2.480525
5585 9 6 1 1 0 nan -363.647728 nan nan -361.751586 -363.890356 0.142241 nan -1.955533 -2.801068 -2.792297 -0.008642 -2.800939 -0.006952 -2.799249
5586 8 5 2 1 0 nan -379.706300 nan nan -377.767863 -379.957740 0.131188 nan -1.766519 -2.620583 -2.615363 -0.005419 -2.620782 0.005130 -2.610233
5587 8 6 0 2 0 nan -383.498545 nan nan -381.569042 -383.759698 0.129865 nan -1.871216 -2.677589 -2.665803 -0.011388 -2.677191 -0.011558 -2.677361
5588 7 5 1 2 0 nan -399.558194 nan nan -397.586523 -399.827892 0.118715 nan -1.683405 -2.497817 -2.490073 -0.007845 -2.497918 0.000591 -2.489483
5589 8 5 2 1 0 nan -379.690148 nan nan -377.744882 -379.934642 0.131622 nan -1.743537 -2.597919 -2.592382 -0.006457 -2.598838 -0.002653 -2.595035
5590 7 4 3 1 0 nan -395.748002 nan nan -393.760428 -396.001527 0.120424 nan -1.553792 -2.416790 -2.414717 -0.001559 -2.416276 0.009316 -2.405401
5591 7 5 1 2 0 -399.435933 -399.539300 -399.333633 -399.641600 -397.562429 -399.803698 0.118897 -2.473184 -1.659312 -2.473805 -2.465980 -0.009247 -2.475227 -0.007750 -2.473730
5592 6 4 2 2 0 nan -415.597953 nan nan -413.576853 -415.870580 0.107684 nan -1.468443 -2.292658 -2.287192 -0.007568 -2.294760 0.002509 -2.284683
5593 7 5 1 2 0 -399.446352 -399.552848 -399.346949 -399.652251 -397.572532 -399.811232 0.118770 -2.483836 -1.669414 -2.481212 -2.476082 -0.007398 -2.483480 -0.008793 -2.484876
5594 6 4 2 2 0 -415.489683 nan -415.396471 nan -413.583378 -415.876406 0.107507 nan -1.474969 -2.298307 -2.293717 -0.004461 -2.298179 0.002057 -2.291660
5595 8 5 2 1 0 nan -379.711796 nan nan -377.763011 -379.947449 0.132729 nan -1.761667 -2.611833 -2.610511 -0.000773 -2.611284 -0.004128 -2.614639
5596 7 5 1 2 0 nan -399.564312 nan nan -397.582058 -399.818967 0.120148 nan -1.678940 -2.490325 -2.485609 -0.004818 -2.490427 -0.009803 -2.495412
5597 6 4 2 2 0 nan -415.617481 nan nan -413.591200 -415.880932 0.108767 nan -1.482791 -2.304093 -2.301540 -0.003057 -2.304597 0.000301 -2.301239
5598 7 5 1 2 0 -399.463038 -399.567929 -399.362464 -399.668503 -397.584932 -399.822662 0.120982 -2.500088 -1.681814 -2.494854 -2.488482 -0.006483 -2.494965 -0.011701 -2.500184
5599 6 4 2 2 0 -415.501676 nan -415.400571 nan -413.603702 -415.893377 0.104556 nan -1.495293 -2.312327 -2.314042 -0.000451 -2.314493 0.008099 -2.305943
5600 7 5 1 2 0 nan -399.580064 nan nan -397.594657 -399.828996 0.120620 nan -1.691540 -2.500826 -2.498208 -0.002821 -2.501028 -0.012122 -2.510330
5601 6 4 2 2 0 nan -415.630977 nan nan -413.601682 -415.888941 0.109269 nan -1.493273 -2.312604 -2.312021 -0.001117 -2.313138 -0.000603 -2.312624
5602 11 7 1 0 0 nan -327.748917 nan nan -325.936653 -327.969196 0.166274 nan -2.247665 -3.121202 -3.114524 -0.005656 -3.120180 -0.007588 -3.122112
5603 10 6 2 0 0 nan -343.800329 nan nan -341.945426 -344.029734 0.155304 nan -2.051146 -2.933954 -2.930086 -0.003287 -2.933373 0.002098 -2.927988
5604 10 6 2 0 0 nan -343.801947 nan nan -341.947638 -344.031514 0.155135 nan -2.053359 -2.935565 -2.932299 -0.004978 -2.937277 0.001730 -2.930569
5605 9 6 1 1 0 nan -363.652190 nan nan -361.752886 -363.886164 0.142315 nan -1.956833 -2.796950 -2.793597 -0.005480 -2.799077 -0.008588 -2.802184
5606 8 5 2 1 0 nan -379.711357 nan nan -377.768992 -379.954128 0.132303 nan -1.767647 -2.618086 -2.616492 -0.003360 -2.619852 0.002022 -2.614470
5607 8 5 2 1 0 nan -379.702947 nan nan -377.760920 -379.946094 0.131330 nan -1.759575 -2.609079 -2.608420 -0.003585 -2.612005 0.000322 -2.608098
5608 10 6 2 0 0 nan -343.780060 nan nan -341.922466 -344.007864 0.155153 nan -2.028186 -2.911933 -2.907126 -0.004478 -2.911604 -0.000371 -2.907497
5609 9 6 1 1 0 nan -363.641249 nan nan -361.749121 -363.885041 0.142476 nan -1.953068 -2.795988 -2.789832 -0.007751 -2.797583 -0.006771 -2.796602
5610 8 5 2 1 0 nan -379.691371 nan nan -377.755306 -379.944153 0.131423 nan -1.753962 -2.607231 -2.602806 -0.006183 -2.608989 0.003455 -2.599351
5611 8 5 2 1 0 nan -379.700249 nan nan -377.768178 -379.953566 0.131450 nan -1.766834 -2.616671 -2.615678 -0.002485 -2.618163 0.006715 -2.608963
5612 9 6 1 1 0 nan -363.663615 nan nan -361.763535 -363.895693 0.142480 nan -1.967482 -2.806644 -2.804246 -0.003071 -2.807317 -0.009343 -2.813589
5613 8 6 0 2 0 nan -383.513688 nan nan -381.580235 -383.763905 0.130214 nan -1.882409 -2.682145 -2.676997 -0.005915 -2.682912 -0.014959 -2.691956
5614 11 7 1 0 0 nan -327.757129 nan nan -325.944420 -327.976159 0.166172 nan -2.255432 -3.128063 -3.122292 -0.005627 -3.127919 -0.010832 -3.133124
5615 10 6 2 0 0 nan -343.797147 nan nan -341.934224 -344.019692 0.155158 nan -2.039944 -2.923766 -2.918885 -0.003942 -2.922827 -0.007674 -2.926558
5616 9 6 1 1 0 nan -363.662902 nan nan -361.762521 -363.897880 0.142585 nan -1.966468 -2.808936 -2.803231 -0.005040 -2.808272 -0.010642 -2.813874
5617 10 7 0 1 0 nan -347.607801 nan nan -345.761876 -347.844986 0.153886 nan -2.171115 -3.004159 -2.995798 -0.008749 -3.004547 -0.017692 -3.013490
5618 9 6 1 1 0 nan -363.647941 nan nan -361.752089 -363.888911 0.143018 nan -1.956036 -2.800400 -2.792800 -0.006957 -2.799757 -0.012987 -2.805787
5619 10 6 2 0 0 nan -343.787878 nan nan -341.926991 -344.014583 0.154757 nan -2.032712 -2.918256 -2.911652 -0.005687 -2.917339 -0.004001 -2.915653
5620 9 5 3 0 0 nan -359.826636 nan nan -357.916699 -360.056066 0.143834 nan -1.817128 -2.712000 -2.708149 -0.004472 -2.712621 0.001573 -2.706576
5621 8 5 2 1 0 nan -379.693555 nan nan -377.746709 -379.935599 0.131997 nan -1.745364 -2.599251 -2.594209 -0.005649 -2.599857 -0.008605 -2.602813
5622 9 6 1 1 0 nan -363.639146 nan nan -361.745279 -363.884164 0.142623 nan -1.949226 -2.795258 -2.785990 -0.009489 -2.795478 -0.009936 -2.795925
5623 8 5 2 1 0 nan -379.680310 nan nan -377.736704 -379.928422 0.132060 nan -1.735360 -2.592137 -2.584204 -0.009341 -2.593545 -0.006951 -2.591156
5624 9 6 1 1 0 nan -363.647334 nan nan -361.751519 -363.889676 0.142317 nan -1.955467 -2.800464 -2.792230 -0.008910 -2.801140 -0.011390 -2.803620
5625 8 5 2 1 0 nan -379.686760 nan nan -377.739515 -379.932234 0.131155 nan -1.738170 -2.595044 -2.587015 -0.008651 -2.595666 -0.007874 -2.594889
5626 7 5 1 2 0 -399.445589 -399.552866 -399.346780 -399.651675 -397.568694 -399.810616 0.118765 -2.483260 -1.665576 -2.480591 -2.472245 -0.008917 -2.481162 -0.011548 -2.483793
5627 8 6 0 2 0 nan -383.497980 nan nan -381.568970 -383.758312 0.130271 nan -1.871144 -2.676609 -2.665731 -0.010919 -2.676651 -0.015058 -2.680790
5628 7 5 1 2 0 -399.433764 -399.537633 -399.331783 -399.639614 -397.557574 -399.801386 0.119374 -2.471199 -1.654457 -2.471970 -2.461125 -0.011063 -2.472188 -0.012046 -2.473171
5629 8 5 2 1 0 nan -379.703264 nan nan -377.753142 -379.938743 0.131530 nan -1.751798 -2.601928 -2.600642 -0.003945 -2.604588 -0.008360 -2.609002
5630 7 5 1 2 0 nan -399.553420 nan nan -397.570193 -399.807343 0.119372 nan -1.667075 -2.477925 -2.473743 -0.006557 -2.480300 -0.012694 -2.486437
5631 7 5 1 2 0 -399.455695 -399.560338 -399.354900 -399.661132 -397.576262 -399.815353 0.121193 -2.492717 -1.673144 -2.487756 -2.479812 -0.007075 -2.486888 -0.016085 -2.495897
5632 7 5 1 2 0 -399.461861 -399.570285 -399.364539 -399.667606 -397.583412 -399.818632 0.119425 -2.499191 -1.680295 -2.489267 -2.486963 -0.001966 -2.488929 -0.011354 -2.498317
5633 6 5 0 3 0 nan -419.418647 nan nan -417.398423 -419.684732 0.106854 nan -1.593533 -2.362351 -2.358024 -0.004553 -2.362578 -0.016732 -2.374757
5634 11 7 1 0 0 nan -327.752629 nan nan -325.940731 -327.972849 0.166287 nan -2.251743 -3.124868 -3.118602 -0.007189 -3.125791 -0.009182 -3.127784
5635 10 6 2 0 0 nan -343.794511 nan nan -341.934925 -344.018043 0.155307 nan -2.040646 -2.922266 -2.919586 -0.003268 -2.922854 -0.002912 -2.922498
5636 9 6 1 1 0 nan -363.660634 nan nan -361.764865 -363.897404 0.142668 nan -1.968812 -2.808543 -2.805575 -0.004384 -2.809960 -0.008294 -2.813869
5637 10 6 2 0 0 nan -343.805779 nan nan -341.951708 -344.035469 0.154956 nan -2.057429 -2.939341 -2.936369 -0.004515 -2.940884 0.001267 -2.935101
5638 8 5 2 1 0 nan -379.721487 nan nan -377.785225 -379.967010 0.132039 nan -1.783881 -2.630704 -2.632725 0.000208 -2.632517 0.003885 -2.628840
5639 10 6 2 0 0 nan -343.803852 nan nan -341.949167 -344.033343 0.155161 nan -2.054887 -2.937420 -2.933828 -0.004887 -2.938714 0.001504 -2.932323
5640 8 5 2 1 0 nan -379.710263 nan nan -377.770514 -379.956223 0.131641 nan -1.769169 -2.619519 -2.618014 -0.003631 -2.621645 0.001905 -2.616109
5641 8 5 2 1 0 nan -379.734446 nan nan -377.800490 -379.984466 0.131805 nan -1.799145 -2.647926 -2.647990 0.001645 -2.646344 0.007817 -2.640173
5642 8 5 2 1 0 nan -379.690569 nan nan -377.756966 -379.946247 0.131212 nan -1.755621 -2.609114 -2.604466 -0.005366 -2.609832 -0.001094 -2.605560
5643 7 5 1 2 0 nan -399.588426 nan nan -397.618949 -399.855468 0.119457 nan -1.715832 -2.526135 -2.522500 -0.003116 -2.525616 0.001710 -2.520790
5644 7 7 1 0 0 nan -325.329693 nan nan -323.581633 -325.569873 0.122616 nan -1.889759 -2.679313 -2.673735 -0.005270 -2.679005 -0.013036 -2.686771
5645 6 7 0 1 0 nan -345.177684 nan nan -343.396276 -345.436517 0.110294 nan -1.802629 -2.553190 -2.544429 -0.009405 -2.553834 -0.020836 -2.565265
5646 5 5 3 0 0 nan -357.429364 nan nan -355.580624 -357.683451 0.100057 nan -1.478166 -2.296700 -2.286304 -0.008039 -2.294343 0.002114 -2.284190
5647 4 5 2 1 0 nan nan nan nan -375.399949 -377.553237 0.087943 nan -1.395718 -2.173927 -2.161679 -0.011113 -2.172792 -0.003596 -2.165276
5648 4 5 2 1 0 nan -377.272866 nan nan -375.391895 -377.547085 0.087572 nan -1.387664 -2.167404 -2.153626 -0.010129 -2.163755 -0.004817 -2.158443
5649 3 5 1 2 0 nan -397.124148 nan nan -395.209331 -397.415251 0.075427 nan -1.303327 -2.042980 -2.027112 -0.014424 -2.041536 -0.009942 -2.037055
5650 7 7 1 0 0 nan -325.329343 nan nan -323.579939 -325.568480 0.122356 nan -1.888065 -2.677660 -2.672042 -0.004481 -2.676523 -0.012030 -2.684071
5651 6 7 0 1 0 -345.095879 -345.177468 -344.996560 -345.276787 -343.394283 -345.434932 0.109825 -2.562401 -1.800635 -2.551136 -2.542435 -0.008106 -2.550542 -0.017281 -2.559716
5652 6 6 2 0 0 nan -341.376791 nan nan -339.583548 -341.624969 0.110963 nan -1.686382 -2.485940 -2.482439 -0.003307 -2.485746 -0.002200 -2.484639
5653 5 6 1 1 0 -361.131672 -361.225406 -361.037464 -361.319614 -359.397899 -361.491674 0.098338 -2.363772 -1.598959 -2.359575 -2.352840 -0.006681 -2.359522 -0.008126 -2.360966
5654 6 6 2 0 0 nan -341.388411 nan nan -339.583562 -341.631148 0.111336 nan -1.686396 -2.492492 -2.482453 -0.008246 -2.490699 -0.008234 -2.490687
5655 5 6 1 1 0 -361.137840 -361.237360 -361.048873 -361.326327 -359.398574 -361.498103 0.099139 -2.370486 -1.599635 -2.366805 -2.353516 -0.011191 -2.364708 -0.014134 -2.367650
5656 5 5 3 0 0 nan nan nan nan -355.590689 -357.690778 0.100279 nan -1.488231 -2.304249 -2.296370 -0.005090 -2.301460 0.003935 -2.292435
5657 4 5 2 1 0 -377.175945 -377.287534 -377.092119 -377.371361 -375.404774 -377.557247 0.087839 -2.174065 -1.400543 -2.177833 -2.166505 -0.009891 -2.176396 -0.004368 -2.170873
5658 4 5 2 1 0 nan -377.286719 nan nan -375.403505 -377.556044 0.087966 nan -1.399274 -2.176757 -2.165236 -0.009932 -2.175168 -0.003430 -2.168666
5659 4 4 4 0 0 nan -373.486835 nan nan -371.594407 -373.747271 0.089100 nan -1.286657 -2.112747 -2.106876 -0.004057 -2.110933 0.013539 -2.093337
5660 3 4 3 1 0 nan -393.333848 nan nan -391.406179 -393.611905 0.076557 nan -1.196656 -1.984393 -1.974699 -0.008131 -1.982830 0.007313 -1.967386
5661 4 6 0 2 0 nan nan nan nan -379.210849 -381.362751 0.086763 nan -1.510137 -2.238632 -2.221841 -0.014808 -2.236650 -0.020956 -2.242797
5662 3 5 1 2 0 nan -397.132910 nan nan -395.214760 -397.420100 0.075394 nan -1.308755 -2.047796 -2.032541 -0.013137 -2.045677 -0.009747 -2.042287
5663 2 4 2 2 0 nan -413.178406 nan nan -411.214865 -413.473890 0.063909 nan -1.103569 -1.853285 -1.839435 -0.011525 -1.850960 0.000980 -1.838455
5664 7 7 1 0 0 nan -325.327563 nan nan -323.579066 -325.566552 0.122426 nan -1.887192 -2.675802 -2.671168 -0.004180 -2.675348 -0.011025 -2.682194
5665 6 6 2 0 0 nan -341.375531 nan nan -339.583101 -341.623467 0.111088 nan -1.685935 -2.484563 -2.481992 -0.002240 -2.484232 -0.001703 -2.483695
5666 6 7 0 1 0 nan -345.174989 nan nan -343.392457 -345.432255 0.109835 nan -1.798809 -2.548469 -2.540610 -0.007703 -2.548313 -0.017990 -2.558600
5667 5 6 1 1 0 nan -361.223485 nan nan -359.396679 -361.489494 0.098406 nan -1.597739 -2.357463 -2.351620 -0.005367 -2.356987 -0.006458 -2.358079
5668 6 6 2 0 0 nan -341.381211 nan nan -339.579456 -341.625447 0.110597 nan -1.682290 -2.486052 -2.478347 -0.007335 -2.485682 -0.006762 -2.485109
5669 5 5 3 0 0 -357.327442 nan -357.240504 nan -355.581332 -357.681193 0.099479 nan -1.478874 -2.293864 -2.287013 -0.005559 -2.292572 0.002715 -2.284298
5670 5 6 1 1 0 nan -361.233795 nan nan -359.398248 -361.495140 0.098838 nan -1.599308 -2.363541 -2.353189 -0.010620 -2.363809 -0.013805 -2.366994
5671 4 5 2 1 0 nan nan nan nan -375.399222 -377.550678 0.087395 nan -1.394991 -2.170820 -2.160953 -0.008816 -2.169769 -0.002762 -2.163715
5672 4 4 4 0 0 -373.361339 -373.475029 -373.280105 -373.556263 -371.582736 -373.736699 0.088262 -2.088836 -1.274986 -2.101337 -2.095205 -0.003379 -2.098584 0.013590 -2.081615
5673 4 5 2 1 0 nan nan nan nan -375.397659 -377.548533 0.087538 nan -1.393428 -2.168818 -2.159390 -0.008007 -2.167397 -0.001048 -2.160437
5674 4 6 0 2 0 nan nan nan nan -379.212475 -381.361684 0.086649 nan -1.511762 -2.237451 -2.223467 -0.015256 -2.238723 -0.021935 -2.245402
5675 3 5 1 2 0 -397.006753 -397.127591 -396.924569 -397.209775 -395.211140 -397.414827 0.075132 -2.041154 -1.305136 -2.042261 -2.028921 -0.013582 -2.042504 -0.011000 -2.039922
5676 2 4 2 2 0 nan -413.171559 nan nan -411.208536 -413.467355 0.063494 nan -1.097240 -1.846335 -1.833106 -0.010585 -1.843691 0.001067 -1.832040
5677 7 7 1 0 0 -325.258993 -325.329977 -325.156723 -325.432247 -323.584640 -325.572534 0.122550 -2.689186 -1.892766 -2.681908 -2.676743 -0.005143 -2.681886 -0.010359 -2.687101
5678 6 6 2 0 0 -341.295159 -341.377504 -341.197540 -341.475123 -339.588712 -341.629269 0.111501 -2.490607 -1.691545 -2.490778 -2.487603 -0.004218 -2.491821 -0.000627 -2.488230
5679 6 6 2 0 0 nan -341.379339 nan nan -339.591768 -341.631200 0.111306 nan -1.694602 -2.492514 -2.490660 -0.001399 -2.492058 0.001924 -2.488735
5680 7 7 1 0 0 nan -325.327092 nan nan -323.581564 -325.569996 0.122214 nan -1.889690 -2.679034 -2.673667 -0.005034 -2.678701 -0.011509 -2.685176
5681 6 6 2 0 0 nan -341.376057 nan nan -339.588329 -341.628479 0.110850 nan -1.691163 -2.489337 -2.487220 -0.003294 -2.490515 0.000173 -2.487047
5682 6 6 2 0 0 -341.292139 -341.374471 -341.194205 -341.472406 -339.585066 -341.626448 0.111178 -2.487889 -1.687900 -2.487634 -2.483957 -0.003460 -2.487417 -0.000975 -2.484932
5683 5 5 3 0 0 nan nan nan nan -355.589420 -357.687729 0.099662 nan -1.486962 -2.300583 -2.295100 -0.006748 -2.301848 0.005488 -2.289613
5684 4 5 2 1 0 nan -377.277783 nan nan -375.403073 -377.552840 0.087460 nan -1.398842 -2.173047 -2.164804 -0.009391 -2.174195 0.000228 -2.164576
5685 9 7 1 0 0 nan -326.548524 nan nan -324.767240 -326.773526 0.146466 nan -2.076809 -2.906270 -2.902227 -0.003365 -2.905591 -0.010198 -2.912424
5686 8 7 0 1 0 nan -346.397626 nan nan -344.582674 -346.641032 0.133980 nan -1.990470 -2.780845 -2.773712 -0.006551 -2.780263 -0.016869 -2.790580
5687 8 6 2 0 0 nan -342.597609 nan nan -340.772743 -342.831720 0.135161 nan -1.877020 -2.716343 -2.714519 -0.001427 -2.715946 0.000209 -2.714310
5688 7 6 1 1 0 -362.363326 -362.447486 -362.259590 -362.551222 -360.588688 -362.699722 0.122603 -2.595484 -1.791192 -2.591342 -2.586514 -0.003462 -2.589976 -0.006030 -2.592544
5689 8 6 2 0 0 nan -342.575802 nan nan -340.745138 -342.807769 0.135056 nan -1.849415 -2.692287 -2.686914 -0.003926 -2.690839 -0.005407 -2.692321
5690 7 6 1 1 0 nan -362.423866 nan nan -360.559453 -362.674443 0.122659 nan -1.761957 -2.566119 -2.557280 -0.007791 -2.565070 -0.012853 -2.570132
5691 7 5 3 0 0 nan -358.626811 nan nan -356.752736 -358.867811 0.123839 nan -1.651722 -2.504296 -2.501301 -0.000994 -2.502296 0.005508 -2.495793
5692 6 5 2 1 0 -378.377360 -378.474980 -378.279389 -378.572950 -376.566985 -378.734431 0.111306 -2.375757 -1.564197 -2.377938 -2.371600 -0.004165 -2.375765 -0.000463 -2.372063
5693 8 6 2 0 0 nan -342.576365 nan nan -340.748127 -342.808753 0.134989 nan -1.852404 -2.693204 -2.689902 -0.003727 -2.693629 -0.005399 -2.695302
5694 7 6 1 1 0 -362.341764 -362.426749 -362.238398 -362.530114 -360.564822 -362.677774 0.122559 -2.574376 -1.767326 -2.569350 -2.562648 -0.005780 -2.568428 -0.009966 -2.572614
5695 6 5 2 1 0 nan -378.474736 nan nan -376.567249 -378.734622 0.111105 nan -1.564461 -2.377928 -2.371864 -0.005130 -2.376994 0.000254 -2.371610
5696 7 6 1 1 0 nan -362.436545 nan nan -360.573656 -362.685924 0.122134 nan -1.776160 -2.577075 -2.571482 -0.004239 -2.575721 -0.008621 -2.580103
5697 6 5 2 1 0 nan -378.482226 nan nan -376.574248 -378.740942 0.110725 nan -1.571461 -2.383868 -2.378864 -0.003907 -2.382771 0.001276 -2.377588
5698 7 6 1 1 0 nan nan nan nan -360.568928 -362.683894 0.122238 nan -1.771432 -2.575149 -2.566755 -0.005883 -2.572638 -0.009298 -2.576053
5699 6 6 0 2 0 nan -382.281856 nan nan -380.381889 -382.549320 0.109772 nan -1.682620 -2.447664 -2.435766 -0.009689 -2.445456 -0.015308 -2.451074
5700 6 5 2 1 0 -378.385848 -378.485800 -378.290030 -378.581618 -376.575695 -378.743335 0.111059 -2.384425 -1.572907 -2.386595 -2.380310 -0.004334 -2.384644 0.001129 -2.379182
5701 5 5 1 2 0 -398.223209 nan -398.129103 nan -396.388430 -398.608563 0.098458 nan -1.483869 -2.258777 -2.249095 -0.006680 -2.255776 -0.004799 -2.253895
5702 6 6 0 2 0 -382.189593 -382.286424 -382.090155 -382.385862 -380.388725 -382.553606 0.109773 -2.458799 -1.689456 -2.451951 -2.442602 -0.007673 -2.450275 -0.014751 -2.457353
5703 5 5 1 2 0 nan -398.332668 nan nan -396.389222 -398.608832 0.098228 nan -1.484661 -2.258816 -2.249888 -0.008094 -2.257982 -0.005970 -2.255858
